<<<<<<< HEAD
id,sample_code,interviewer,site,classroom,siblings_id,has_sibling,siblings_n,sex,ethnicity,age,non_arb_impaired_assent,non_arb_impaired,non_arb_attention_check,non_arb_q_responses,non_arb_sped_60min,non_arb_distractions,arb_sped,test_envr_noisy,test_envr_chaotic,test_envr_interrupted,test_envr_distracted,test_envr,csd1,csd2,csd3,csd4,csd5,csd6,csd7,csd8,csd9,csd10,csd11,csd12,csd13,csd14,csd,unp_perceived1,unp_perceived2,unp_perceived3,unp_perceived4,unp_perceived5,unp_perceived6,unp_perceived,unp_interview_disrupted,unp_interview_figures,unp_interview_moves,unp_interview,unp_agg,vio_neighborhood1,vio_neighborhood2,vio_neighborhood3,vio_neighborhood4,vio_neighborhood5,vio_neighborhood6,vio_neighborhood7,vio_neighborhood,vio_fighting1,vio_fighting2,vio_fighting,vio_agg,ses_perceived1,ses_perceived2,ses_perceived3,ses_perceived4,ses_perceived5,ses_perceived6,ses_perceived7,ses_perceived,ses_school_wjms_fee,ses_school_wjms_hom,ses_school_wjms_frl,ses_school_wjms_rel,ses_interview_edu,ses_interview_occup,ses_school_freelunch,ses_interview,ses_school,ses_agg,eco_shifting_correct,eco_shifting_re_rt,eco_shifting_sw_rt,eco_shifting_sc,abs_shifting_correct,abs_shifting_re_rt,abs_shifting_sw_rt,abs_shifting_sc,eco_updating_r1_correct,eco_updating_r2_correct,eco_updating_r3_correct,eco_updating_r4_correct,eco_updating_r5_correct,eco_updating,abs_updating_r1_correct,abs_updating_r2_correct,abs_updating_r3_correct,abs_updating_r4_correct,abs_updating_r5_correct,abs_updating
p0584,bgc,MS,sugarhouse,NA,sibling_000,0,525,NA,NA,NA,NA,0,0,0,NA,1,NA,3,1,1,1,1.5,1,1,1,1,2,1,1,1,1,2,5,1,2,2,2,4,2,2,4,2,0.9821647063060022,0.598366335221125,3,3,2,2,2,3,3,2.857142857142857,3,1,2,0.5006202024850597,4,4,3,3,2,3,NA,3.1666666666666665,2.5,43.4892168045044,NA,0.5779530951623049,NA,-0.13105879863274295,31,443.50256410256407,31,84.34761904761922,1,2,3,1,0,0.4666666666666667,3,0,3,2,3,0.7333333333333333
p0585,bgc,NS,sugarhouse,NA,sibling_000,0,525,NA,NA,NA,NA,0,0,0,NA,0,NA,2,1,1,2,1.5,1,2,1,1,1,1,2,1,1,1,3,2,4,3,3,4,3.1666666666666665,1,3,0,0.07906581832508529,0.8519561512312553,5,2,3,1,1,1,1,1.4285714285714286,2,2,2,-0.45386394383533296,3,3,4,2,1,1,NA,2.3333333333333335,1.5,52.2578964233398,NA,0.4444704757775914,NA,-0.8306342087477381,28,142.41538461538448,30,202.3571428571429,2,2,0,0,1,0.3333333333333333,2,1,0,0,0,0.2
p0586,bgc,NS,sugarhouse,NA,sibling_000,0,525,NA,NA,NA,NA,0,0,0,NA,1,NA,2,1,3,2,2,1,1,1,2,1,1,2,1,1,6,4,1,2,5,1,2,2.1666666666666665,3,1,1,0.5426259226559287,0.44670428125690714,3,2,4,1,1,2,1,1.7142857142857142,2,3,2.5,-0.08857661809426869,4,3,4,3,1,1,NA,2.6666666666666665,1.5,31.862248420715353,NA,-0.5203050968684025,NA,-1.1367376278028378,31,145.93333333333328,29,161.18831168831161,1,3,2,1,1,0.5333333333333333,1,3,0,1,2,0.4666666666666667
p0587,bgc,JM,sugarhouse,NA,sibling_000,0,525,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,2,1,1.25,1,1,2,1,1,2,1,1,1,5,5,1,3,2,1,1,1.5,0,0,0,-0.7931382738148606,-0.8186854364348074,5,2,3,2,1,1,5,2.142857142857143,1,1,1,-0.3254028636291084,5,5,5,5,4,3,NA,4.5,1.5,38.2779541015625,NA,-0.21682289706916158,NA,0.4079797194203786,22,77.04444444444448,30,211.7527472527472,2,3,2,3,3,0.8666666666666667,1,3,1,1,1,0.4666666666666667
p0588,bgc,HH,sugarhouse,NA,sibling_000,0,525,2,NA,NA,NA,0,0,0,NA,0,NA,3,1,1,1,1.5,1,1,1,1,1,1,1,1,1,3,5,2,3,4,2,4,2.6666666666666665,2,3,4,1.1982445704140494,1.186268594615913,5,2,5,1,1,2,5,1.8571428571428572,1,1,1,-0.5162996928931869,5,5,5,5,5,5,NA,5,1,32.650669097900405,NA,-0.7571442107365338,NA,0.4706921855212321,29,1220.6666666666667,31,607.2417582417579,1,3,2,1,3,0.6666666666666666,1,1,3,1,1,0.4666666666666667
p0590,bgc,JC,sugarhouse,NA,sibling_000,0,525,NA,NA,NA,NA,0,1,0,NA,0,NA,4,1,2,1,2,1,1,1,1,1,2,1,1,2,8,4,1,1,1,1,1,1.1666666666666667,0,0,0,-0.7931382738148606,-1.0472648387209618,5,1,4,1,1,1,5,1.7142857142857142,1,1,1,-0.6117481075252262,5,4,5,5,1,1,NA,3.5,2,42.37566089630125,NA,0.25114476094427074,NA,-0.07002614373734406,27,109.56410256410265,27,66.22727272727275,3,3,1,2,0,0.6,1,3,3,1,2,0.6666666666666666
p0591,bgc,HH,sugarhouse,NA,sibling_000,0,525,NA,NA,NA,NA,0,0,0,NA,0,NA,4,1,2,3,2.5,1,1,2,1,2,1,2,2,1,5,5,1,1,1,3,1,1.3333333333333333,3,2,3,1.1290759232981284,0.23009910849672283,5,1,5,1,1,1,3,1.2857142857142858,1,2,1.5,-0.723702854944358,5,5,5,5,5,5,NA,5,2,33.152494430542,NA,-0.18513878873589656,NA,0.7998686890501445,20,83.44444444444446,28,-47.088888888888846,3,2,3,3,2,0.8666666666666667,3,3,3,3,2,0.9333333333333333
p0592,bgc,HH,sugarhouse,NA,sibling_000,0,525,NA,NA,NA,NA,0,0,0,NA,0,NA,3,1,1,1,1.5,1,1,1,2,1,2,1,1,1,7,4,1,2,3,3,1,2,0,0,0,-0.7931382738148606,-0.4758163330055759,3,2,3,1,2,2,2,2.142857142857143,1,1,1,-0.3254028636291084,5,5,5,4,3,3,NA,4.166666666666667,1.5,40.794628143310504,NA,-0.09777663585312628,NA,0.22738457415991425,27,265.1500000000001,29,737.3666666666668,3,3,3,1,2,0.8,2,1,3,1,3,0.6666666666666666
p0593,bgc,MS,sugarhouse,NA,sibling_000,0,525,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,2,1,1.25,1,1,2,1,1,1,2,1,1,3,5,2,3,3,3,1,2.1666666666666665,3,0,1,0.35744085438885237,0.33465434219054613,3,3,3,1,1,3,5,2.7142857142857144,1,3,2,0.4051717878530205,3,4,4,2,1,1,NA,2.5,1.5,28.067798614501953,NA,-0.6997939998047032,NA,-1.3645813538039135,22,-71.35000000000002,12,-608.5,3,3,3,2,1,0.8,1,3,0,2,0,0.4
p0594,bgc,JC,sugarhouse,NA,sibling_000,0,525,NA,NA,NA,NA,0,0,0,NA,1,NA,4,1,1,1,1.75,2,1,1,2,1,2,1,2,1,11,5,1,1,1,1,1,1,1,2,1,0.09451321624557076,-0.6244632057506885,3,3,2,1,2,1,1,2.142857142857143,1,1,1,-0.3254028636291084,5,5,5,5,4,4,NA,4.666666666666667,1,38.7939529418945,NA,-0.46654838422719047,NA,0.3888200311856564,32,148.1875,29,108.64848484848483,3,3,3,1,2,0.8,2,3,3,2,1,0.7333333333333333
p0595,bgc,MS,lied,NA,sibling_000,0,525,2,NA,NA,NA,0,0,0,NA,0,NA,4,2,5,1,3,1,1,1,2,2,1,1,2,1,8,3,5,3,2,4,3,3.3333333333333335,2,2,2,0.6117945697718495,1.2885840662330204,4,1,2,1,3,4,5,2.857142857142857,3,1,2,0.5006202024850597,2,3,4,4,5,2,NA,3.3333333333333335,0,27.553288459777797,1,-1.5465332383427035,-0.5,-0.9860680013222457,31,184.46190476190463,28,82.3006993006993,0,3,3,2,1,0.6,1,3,3,2,3,0.8
p0596,bgc,MS,lied,NA,sibling_000,0,525,1,NA,NA,NA,0,0,0,NA,0,NA,2,2,1,1,1.5,2,1,1,2,2,1,1,2,1,10,5,3,3,5,1,5,3,3,1,0,0.3419934564683669,0.8967560900278728,4,2,2,1,1,3,4,2.4285714285714284,1,3,2,0.21427495858894174,3,5,5,5,3,3,NA,4,1,24.44541454315185,1,-1.145277461552838,-0.5,-0.49998724499155267,22,103.39999999999998,22,-21.17777777777792,3,3,3,3,1,0.8666666666666667,2,3,2,3,0,0.6666666666666666
p0597,bgc,HH,lied,NA,sibling_000,0,525,1,NA,NA,NA,0,0,0,NA,0,NA,4,2,1,1,2,2,1,1,2,1,1,1,2,1,9,4,1,1,1,1,2,1.3333333333333333,0,0,0,-0.7931382738148606,-0.9329751375778845,2,4,3,5,4,4,5,4.142857142857143,8,5,6.5,2.9291704024662857,3,3,3,3,1,1,NA,2.3333333333333335,0,29.59464931488035,0,-1.4499707222752924,0.5,-1.113895554784751,31,276,28,160.78030303030312,2,3,3,2,1,0.7333333333333333,2,3,2,2,3,0.8
p0599,bgc,HH,lied,NA,sibling_000,0,525,1,NA,NA,NA,0,0,0,NA,0,NA,3,1,1,1,1.5,1,2,1,1,1,1,1,1,1,3,1,1,1,3,1,1,2,0,0,1,-0.5925058076272989,-0.35441963606115573,5,1,4,1,1,1,1,1.1428571428571428,1,2,1.5,-0.8191512695763974,4,4,5,3,2,2,NA,3.3333333333333335,0,28.3558883666992,0,-1.5085678456909928,0.5,-0.6381691706148002,25,287.6333333333332,30,-86.64615384615377,3,3,3,1,3,0.8666666666666667,2,3,3,0,1,0.6
p0600,bgc,JM,lied,NA,bgc_sibling_121,1,2,1,NA,NA,NA,0,1,0,NA,0,NA,2,1,1,1,1.25,1,1,2,2,1,2,1,1,1,9,4,1,1,3,2,3,2,3,2,0,0.5271785247354431,0.3230678222357708,5,4,3,3,2,4,4,3,3,4,3.5,1.1192401065480564,4,4,5,5,3,3,NA,4,0,NA,1,-1.7875902656106895,-0.5,-0.7464118124045743,31,321.44285714285706,31,250.44285714285706,3,3,3,3,2,0.9333333333333333,1,3,3,3,3,0.8666666666666667
p0601,bgc,JC,lied,NA,bgc_sibling_121,1,2,1,NA,NA,NA,0,0,1,NA,0,NA,2,1,1,1,1.25,1,1,1,2,2,1,2,1,1,4,4,1,1,3,1,4,2,2,4,2,0.9821647063060022,0.598366335221125,4,1,1,1,1,1,2,1.8571428571428572,3,1,2,-0.16751869993921514,4,5,5,5,2,2,NA,3.8333333333333335,1,46.5506076812744,1,-0.09963525564997835,-0.5,-0.18185910886766443,21,157.27777777777783,29,-245.1428571428571,3,3,3,2,2,0.8666666666666667,3,3,3,2,0,0.7333333333333333
p0602,bgc,HH,lied,NA,sibling_000,0,525,2,NA,NA,NA,0,1,0,NA,0,NA,2,1,1,1,1.25,1,2,1,1,2,1,2,1,1,0,3,2,3,3,1,3,2.5,2,2,4,1.013059502146973,0.9599289544064749,4,2,3,3,2,2,2,2.2857142857142856,1,1,1,-0.22995444899706918,5,5,5,5,3,3,NA,4.333333333333333,0,35.2635116577148,1,-1.1818164615057567,-0.5,-0.3479364088322034,32,305.6875,30,358.05641025641035,2,3,0,1,1,0.4666666666666667,3,3,3,0,1,0.6666666666666666
p0605,bgc,HH,lied,NA,bgc_sibling_013,1,2,1,NA,NA,NA,0,0,0,NA,0,NA,2,1,1,1,1.25,1,1,1,1,1,1,2,1,1,5,2,4,3,4,1,5,3.5,1,4,2,0.6655158189672851,1.4353788864726111,3,2,2,4,1,2,3,2.7142857142857144,8,7,7.5,2.3234672490998642,2,2,4,3,1,1,NA,2.1666666666666665,1,NA,1,-0.6910551206021867,-0.5,-1.2391039762281602,31,147.9571428571428,29,458.3269230769231,2,2,2,1,1,0.5333333333333333,2,0,3,2,2,0.6
p0606,bgc,JM,lied,NA,bgc_sibling_013,1,2,1,NA,NA,NA,0,0,0,NA,1,NA,3,1,3,2,2.25,2,1,2,2,2,1,1,2,1,9,5,1,1,1,1,1,1,2,3,1,0.5963471718513641,-0.3208185076481192,3,3,3,3,1,3,3,2.7142857142857144,4,6,5,1.4515147667149355,5,5,5,5,3,3,NA,4.333333333333333,1,29.24470233917235,1,-0.9182566955981204,-0.5,-0.24682118757091756,32,474.975,29,188.9880952380954,1,3,3,1,2,0.6666666666666666,2,3,2,2,3,0.8
p0608,bgc,HH,midvale,NA,sibling_000,0,525,2,NA,14,0,0,0,0,NA,1,NA,4,2,3,2,2.75,2,1,2,2,1,1,1,2,2,12,5,1,1,1,1,1,1,0,0,0,-0.7931382738148606,-1.161554539864039,5,1,3,1,1,1,1,1.2857142857142858,1,1,1,-0.8980933514213438,5,5,5,5,3,3,NA,4.333333333333333,1.5,28.3558883666992,1,-0.6861664869346157,-0.5,-0.15777932368562145,21,157.03333333333342,26,-131.05454545454552,0,2,0,2,1,0.3333333333333333,1,3,1,1,0,0.4
p0609,bgc,HH,midvale,NA,sibling_000,0,525,2,NA,14,0,0,0,0,NA,1,NA,3,1,3,2,2.25,1,1,1,1,2,1,2,1,1,2,NA,3,3,2,2,1,2.2,3,2,1,0.7278109909230049,0.5816121605518838,2,5,3,1,1,4,3,3,3,2,2.5,0.7704591135940848,3,3,3,3,1,1,NA,2.3333333333333335,0.5,38.209489822387695,0,-0.7683290361606658,0.5,-0.8523823846123708,22,14.399999999999977,30,-189.99450549450557,3,3,2,3,3,0.9333333333333333,2,3,1,1,2,0.6
p0611,bgc,HH,midvale,NA,sibling_000,0,525,1,NA,13,0,0,0,1,NA,0,NA,4,2,2,2,2.5,1,2,2,2,2,1,2,1,1,2,4,1,3,2,5,5,3,1,5,3,1.051333353421923,1.3259564190541608,4,2,2,2,1,1,1,1.8571428571428572,1,2,1.5,-0.341909196416201,3,3,3,3,2,2,NA,2.6666666666666665,1.5,32.4032020568848,1,-0.4947163607790586,-0.5,-0.9146745830660281,25,351.7012987012986,25,197.71428571428567,2,3,2,2,1,0.6666666666666666,3,1,1,1,2,0.5333333333333333
p0612,bgc,JC,midvale,NA,sibling_000,0,525,1,NA,18,NA,0,1,0,NA,1,NA,3,2,2,2,2.25,1,1,1,1,2,1,2,2,1,3,4,4,2,1,2,1,2,3,4,0,0.8975486612695958,0.5471677003684928,3,2,3,2,2,3,3,2.5714285714285716,4,8,6,1.704847345036868,2,3,2,1,1,1,NA,1.6666666666666667,0.5,37.14497756958005,1,-0.8186836715298886,-0.5,-1.5371725629468498,31,183.28095238095239,32,6.283333333333303,1,3,1,2,2,0.6,0,2,2,2,3,0.6
p0613,bgc,HH,lied,NA,sibling_000,0,525,1,NA,14,NA,0,0,1,NA,0,NA,3,1,1,1,1.5,1,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1.8333333333333333,2,1,5,1.0285069000674585,0.5121169077122254,2,4,2,4,2,1,3,3.142857142857143,8,3,5.5,1.912250507088039,4,4,3,4,1,1,NA,2.8333333333333335,0,20.5882358551025,0,-1.8760012020141894,0.5,-1.028239341390074,32,781.125,31,176.83809523809532,3,2,3,2,2,0.8,2,3,3,3,3,0.9333333333333333
p0618,bgc,AG,murray,NA,sibling_000,0,525,2,NA,14,0,0,0,0,NA,0,NA,1,1,1,1,1,1,2,1,2,1,1,2,1,1,3,4,1,1,2,1,1,1.3333333333333333,3,1,2,0.7432583888434904,-0.0033475275140584237,5,2,4,1,1,3,2,1.7142857142857142,1,1,1,-0.6117481075252262,5,5,5,5,4,5,NA,4.833333333333333,2.5,56.43259811401365,0,1.1902140104933792,0.5,1.144534711470682,21,33.566666666666606,30,113.61666666666656,2,3,3,0,3,0.7333333333333333,1,3,3,2,1,0.6666666666666666
p0619,bgc,HH,murray,NA,bgc_sibling_015,1,2,2,NA,13,0,0,0,0,NA,1,NA,5,2,3,3,3.25,2,1,2,2,1,1,1,2,1,10,4,2,1,2,2,4,2.1666666666666665,3,1,3,0.9438908550310521,0.6894976751457476,5,1,3,1,1,2,3,1.7142857142857142,1,1,1,-0.6117481075252262,3,4,4,NA,2,1,NA,2.8,NA,NA,1,NA,-0.5,-0.9944924511366909,21,127.20000000000005,25,-13.222222222222172,3,1,2,1,1,0.5333333333333333,1,1,2,3,2,0.6
p0620,bgc,HH,murray,NA,bgc_sibling_015,1,2,2,NA,13,0,0,0,0,NA,1,NA,5,2,3,2,3,1,1,2,2,1,2,1,2,1,11,3,1,3,3,1,5,2.6666666666666665,1,3,1,0.27969828451264706,0.6304837447464441,4,1,3,2,1,3,5,2.4285714285714284,1,2,1.5,0.0398844621119559,5,5,5,5,3,3,NA,4.333333333333333,1.5,32.43283939361575,1,-0.4933144254979327,-0.5,-0.08379125196416189,29,272.9038461538462,28,1.6217948717949184,2,3,3,2,1,0.7333333333333333,0,2,2,2,3,0.6
p0621,bgc,HH,murray,NA,sibling_000,0,525,1,NA,13,0,0,0,0,NA,1,NA,5,2,2,2,2.75,1,1,1,1,2,1,2,1,1,1,4,2,3,3,3,1,2.3333333333333335,2,1,3,0.627241967692335,0.6121926172526166,3,2,3,3,1,2,2,2.2857142857142856,2,3,2.5,0.29321704043388835,3,4,4,3,1,1,NA,2.6666666666666665,0,24.6154670715332,1,-1.6855010373462271,-0.5,-1.3715214603994748,31,792.9333333333332,32,270.875,3,3,3,3,1,0.8666666666666667,2,2,2,3,2,0.7333333333333333
p0622,bgc,BM,murray,NA,sibling_000,0,525,2,NA,15,0,0,0,0,NA,0,NA,1,1,1,1,1,1,1,1,2,2,1,2,1,1,4,3,3,3,4,3,5,3.5,2,2,2,0.6117945697718495,1.4028737673760974,3,4,2,4,4,4,3,3.7142857142857144,6,4,5,2.1196536691392103,3,3,4,4,1,2,NA,2.8333333333333335,0,33.0605545043945,NA,-1.286022969131094,NA,-1.4528395523230537,30,74.76923076923094,28,-378.8461538461538,0,3,0,0,2,0.3333333333333333,0,1,2,1,0,0.26666666666666666
p0623,bgc,HH,murray,NA,sibling_000,0,525,2,NA,14,0,0,0,0,NA,1,NA,3,2,4,3,3,1,1,2,1,1,1,1,2,1,7,3,2,4,3,2,2,2.6666666666666665,2,6,6,2.1550647075904017,1.7652118057038362,4,2,3,2,1,2,2,2,2,1,1.5,-0.24646078178416175,3,4,4,4,2,2,NA,3.1666666666666665,2.5,30.8327283859253,NA,-0.020736922441000116,NA,-0.4755916983437869,25,265.577777777778,26,95.77777777777783,1,3,2,2,2,0.6666666666666666,2,3,0,3,0,0.5333333333333333
p0624,bgc,HH,murray,NA,sibling_000,0,525,1,NA,13,0,0,0,0,NA,0,NA,5,2,2,2,2.75,1,1,1,1,NA,1,2,1,1,3,5,2,1,1,1,3,1.5,3,3,3,1.3142609915652046,0.45643874870616086,5,2,4,2,2,3,2,2,8,2,5,0.9742726935547391,5,5,5,5,2,2,NA,4,1,47.5237007141113,1,-0.0536050246971671,-0.5,-0.08116497286906119,30,170.1875,31,317,3,3,1,3,2,0.8,2,3,1,3,1,0.6666666666666666
p0625,bgc,JC,murray,NA,sibling_000,0,525,1,NA,13,0,0,1,0,NA,0,NA,3,2,1,3,2.25,1,2,1,1,2,1,2,2,1,2,5,1,1,1,1,1,1,3,2,7,1.9316057880483752,0.48710649398824923,3,3,5,5,3,1,2,2.5714285714285716,8,8,8,2.402409330944811,1,1,1,3,1,1,NA,1.3333333333333333,0,22.4388065338135,1,-1.7884636358605885,-0.5,-2.0752996440237386,20,9.466666666666583,21,-61.5,1,2,2,0,0,0.3333333333333333,2,3,0,1,1,0.4666666666666667
p0626,bgc,BM,murray,NA,sibling_000,0,525,2,NA,13,0,0,0,1,NA,0,NA,1,1,1,1,1,1,1,1,1,1,2,1,2,1,7,1,1,1,1,1,2,1.8333333333333333,2,1,1,0.22597703531721156,0.02653011993454457,4,2,3,2,1,3,5,2.5714285714285716,3,1,2,0.30972337322098126,5,5,4,5,3,3,NA,4.166666666666667,3,64.4301910400391,1,1.8426580271438184,-0.5,0.7293746147853335,32,526.25,32,65.25,2,2,2,1,1,0.5333333333333333,0,2,2,0,2,0.4
p0628,bgc,BM,murray,NA,sibling_000,0,525,2,NA,14,0,0,0,0,NA,0,NA,5,3,1,1,2.5,1,1,1,1,1,1,2,2,1,3,5,1,4,2,1,2,1.8333333333333333,1,2,0,-0.10611924994199098,-0.1744113969797229,5,1,4,1,1,1,1,1.1428571428571428,1,1,1,-0.9935417660533832,5,5,5,5,3,3,NA,4.333333333333333,2.5,31.634378433227553,1,0.017183538990193425,-0.5,0.1120622936439437,28,456.2012987012986,26,361.5959595959597,3,3,3,2,2,0.8666666666666667,3,3,3,3,2,0.9333333333333333
p0629,bgc,JC,murray,NA,sibling_000,0,525,1,NA,15,0,0,0,0,NA,0,NA,1,1,1,3,1.5,1,1,1,1,2,1,2,1,1,3,2,4,3,4,3,5,3.8333333333333335,2,1,4,0.8278744338798968,1.7621966244847314,2,4,2,3,2,4,5,3.7142857142857144,8,5,6.5,2.642825158570168,4,4,4,4,1,1,NA,3,1,28.3558883666992,0,-0.9603002731867414,0.5,-0.5938943359682979,25,-52.05555555555566,31,-35.09047619047624,1,3,2,1,0,0.4666666666666667,2,3,3,2,1,0.7333333333333333
p0631,bgc,JC,murray,NA,sibling_000,0,525,1,NA,13,0,0,0,0,NA,0,NA,2,1,1,1,1.25,1,1,1,2,2,1,2,1,1,4,5,1,1,1,1,3,1.3333333333333333,1,3,2,0.48033075070020875,-0.16243716745375303,4,2,4,1,1,1,3,1.7142857142857142,2,2,2,-0.26296711457125455,5,5,5,5,2,2,NA,4,3,49.000087738037095,0,1.1127676727280003,0.5,0.6996495341066844,31,91.73333333333335,28,395.83333333333326,3,3,3,3,1,0.8666666666666667,3,3,3,3,3,1
p0632,bgc,HH,midvale,NA,sibling_000,1,525,2,NA,16,0,0,1,0,NA,1,NA,4,2,3,2,2.75,1,1,1,2,1,1,1,2,1,8,4,1,1,2,1,2,1.5,2,4,2,0.9821647063060022,0.25549723179189354,5,1,4,1,1,1,1,1.1428571428571428,1,1,1,-0.9935417660533832,5,5,5,4,3,2,NA,4,2,28.3558883666992,1,-0.4120327006824899,-0.5,-0.21867645395045443,30,131.90952380952376,31,77.6105769230769,1,3,3,2,2,0.7333333333333333,2,3,3,2,2,0.8
p0633,bgc,HH,midvale,NA,sibling_000,0,525,2,NA,13,0,0,0,0,NA,1,NA,4,2,3,2,2.75,1,1,1,2,1,1,1,1,1,5,4,3,4,3,2,5,3.1666666666666665,2,2,1,0.41116210358428784,1.0528976681455229,4,2,4,4,1,4,5,2.857142857142857,6,3,4.5,1.372572684869989,4,5,5,4,4,4,NA,4.333333333333333,1.5,46.848289489746094,0,0.18857977662078912,0.5,0.5111521298019271,20,-27.785714285714334,27,-46.43181818181813,2,1,3,2,1,0.6,2,3,3,0,0,0.5333333333333333
p0635,bgc,NS,murray,NA,bgc_sibling_101,1,2,2,NA,13,0,0,0,0,NA,0,NA,2,1,1,2,1.5,1,1,2,2,1,1,1,1,1,7,3,1,3,1,1,1,1.6666666666666667,0,1,3,-0.006055806985099101,-0.2281557053921086,4,1,3,1,1,2,5,2.142857142857143,1,1,1,-0.3254028636291084,5,5,5,5,3,1,NA,4,1,30.6978721618652,1,-0.8495173867190905,-0.5,-0.38651831203784365,29,897.3333333333335,27,135.23333333333346,3,2,2,1,2,0.6666666666666666,1,2,1,1,2,0.4666666666666667
p0636,bgc,JC,murray,NA,bgc_sibling_101,1,2,1,NA,13,0,0,0,0,NA,1,NA,3,3,1,3,2.5,1,1,1,2,1,1,2,2,1,6,4,1,3,2,3,1,2,2,2,1,0.41116210358428784,0.25286976014398277,2,2,3,2,2,3,3,2.7142857142857144,3,3,3,0.7539527808069921,5,4,4,5,3,3,NA,4,2,33.587327003479004,1,-0.16456989852429615,-0.5,-0.12373686441184284,31,354.79999999999995,29,61.58333333333326,2,3,3,1,2,0.7333333333333333,2,3,3,1,3,0.8
p0637,bgc,JC,murray,NA,sibling_000,0,525,2,NA,14,0,0,0,0,NA,1,NA,3,3,2,3,2.75,1,2,1,1,2,1,2,1,1,0,2,2,4,2,3,2,2.8333333333333335,2,3,1,0.5963471718513641,0.9363682049257298,4,2,3,2,1,3,4,2.4285714285714284,3,8,5.5,1.4350084339278426,3,3,3,3,2,3,NA,2.8333333333333335,NA,55.5695514678955,1,1.345031013170325,-0.5,-0.12581734611133602,25,68,28,266.02797202797194,3,3,1,2,2,0.7333333333333333,3,3,0,3,3,0.8
p0638,bgc,BM,midvale,NA,sibling_000,0,525,2,NA,14,0,0,0,1,NA,0,NA,2,1,1,1,1.25,1,1,2,1,1,1,2,2,1,6,4,2,4,2,3,1,2.3333333333333335,0,0,1,-0.5925058076272989,-0.12584023377500128,4,2,1,2,1,2,1,2.142857142857143,1,1,1,-0.3254028636291084,3,4,5,4,1,1,NA,3,0.5,24.7125282287598,1,-1.40677596605462,-0.5,-1.0985189447990549,28,450.2348484848485,28,18.67832167832171,2,3,3,2,0,0.6666666666666666,3,3,2,2,2,0.8
p0639,bgc,BM,midvale,NA,sibling_000,0,525,1,NA,14,0,0,0,1,NA,0,NA,6,4,2,3,3.75,2,1,1,2,1,2,1,1,2,9,1,1,1,1,1,1,1.6666666666666667,2,3,0,0.39571470566380235,0.014943599979769268,2,2,2,2,2,1,1,2.2857142857142856,4,4,4,0.8163885298648459,2,5,4,3,2,2,NA,3,3,38.1410255432129,1,0.5991013285127105,-0.5,-0.3289601854615458,21,55.02857142857147,26,160.26262626262633,1,2,1,0,2,0.4,1,3,2,2,1,0.6
p0640,bgc,HH,midvale,NA,sibling_000,0,525,1,NA,16,0,0,0,0,NA,0,NA,3,1,2,1,1.75,1,1,1,2,1,1,2,1,1,4,4,2,3,1,1,3,2,1,3,0,0.07906581832508529,0.0519282432297153,4,2,2,1,1,2,3,2.142857142857143,4,3,3.5,0.5465496187558208,3,3,3,4,1,1,NA,2.5,1,24.3386249542236,1,-1.1503289307092788,-0.5,-1.2492361793365216,30,483.4505494505495,30,487.97948717948714,3,2,3,3,2,0.8666666666666667,3,3,3,1,2,0.8
p0641,bgc,HH,midvale,NA,sibling_000,1,525,1,NA,16,0,0,0,0,NA,0,NA,5,2,2,2,2.75,1,2,1,2,2,1,2,1,1,3,3,1,3,5,4,5,3.5,3,1,3,0.9438908550310521,1.603815284290365,1,4,2,5,4,5,5,4.571428571428571,8,6,7,3.389906142839389,2,2,3,5,1,1,NA,2.3333333333333335,1,35.2249031066895,1,-0.635375189735842,-0.5,-1.1347077139262425,27,418.6969696969695,32,274.39999999999986,3,3,3,3,2,0.9333333333333333,3,3,3,3,0,0.8
p0643,bgc,BM,murray,NA,sibling_000,0,525,1,NA,15,0,0,0,0,NA,0,NA,1,1,1,1,1,1,1,1,1,2,2,1,1,1,6,4,1,1,3,1,1,1.5,0,0,2,-0.3918733414397371,-0.575892042545967,2,5,4,4,5,2,5,3.857142857142857,6,4,5,2.2151020837712494,3,5,4,5,2,2,NA,3.5,2,49.1577033996582,1,0.5719557956828446,-0.5,-0.09027097962356216,20,404.37777777777774,26,114.86868686868695,1,3,2,2,2,0.6666666666666666,1,3,3,2,2,0.7333333333333333
p0644,bgc,BM,murray,NA,sibling_000,0,525,2,NA,15,0,0,0,0,NA,0,NA,1,1,1,1,1,2,1,1,2,1,2,1,1,2,10,5,4,3,2,1,2,2.1666666666666665,1,2,4,0.696410614808256,0.5397547930841122,5,1,4,1,1,2,3,1.5714285714285714,1,1,1,-0.7071965221572654,5,5,5,5,2,2,NA,4,2,44.55016136169435,0,0.35400518153245986,0.5,0.4085488157637769,21,24.23333333333335,26,4.033333333333417,3,3,1,1,1,0.6,2,2,1,2,3,0.6666666666666666
